date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:44:09	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.a7e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/260)
14:44:09	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.a8.delayed	(from https://www.e-education.psu.edu/meteo469/node/111)
14:44:09	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.a9e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/111)
14:44:09	34666/34666	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:07%20GMT	https://www.e-education.psu.edu/meteo469/node/54	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/54.html	(from https://www.e-education.psu.edu/meteo469/node/260)
14:44:10	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.ab.delayed	(from https://www.e-education.psu.edu/meteo469/node/111)
14:44:10	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.ac.delayed	(from https://www.e-education.psu.edu/meteo469/node/111)
14:44:10	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.ade40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/111)
14:44:10	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.ae.delayed	(from https://www.e-education.psu.edu/meteo469/node/242)
14:44:10	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.afe40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/242)
14:44:10	898022/898022	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:09%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/111	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/111.html	(from https://www.e-education.psu.edu/meteo469/node/111)
14:44:10	5839/5839	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:10%20GMT	https://www.e-education.psu.edu/meteo469/print/242	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/242.html	(from https://www.e-education.psu.edu/meteo469/node/242)
14:44:11	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.b1.delayed	(from https://www.e-education.psu.edu/meteo469/node/242)
14:44:11	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.b2.delayed	(from https://www.e-education.psu.edu/meteo469/node/242)
14:44:11	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.b3e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/242)
14:44:11	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.b4.delayed	(from https://www.e-education.psu.edu/meteo469/node/230)
14:44:11	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.b5e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/230)
14:44:11	8851/8851	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:10%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/230	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/230.html	(from https://www.e-education.psu.edu/meteo469/node/230)
14:44:11	12413/12413	---M--	200	added ('OK')	image/jpeg	etag:%22307d-57a8e2d1118be%22	https://www.e-education.psu.edu/meteo469/sites/www.e-education.psu.edu.meteo469/files/image_normal.jpg	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/sites/www.e-education.psu.edu.meteo469/files/image_normal.jpg	(from https://www.e-education.psu.edu/meteo469/node/230)
14:44:11	25361/25361	---M--	200	added ('OK')	image/jpeg	etag:%226311-52898e44ff6e7%22	https://www.e-education.psu.edu/meteo469/sites/www.e-education.psu.edu.meteo469/files/images/MannTree.jpg	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/sites/www.e-education.psu.edu.meteo469/files/images/MannTree.jpg	(from https://www.e-education.psu.edu/meteo469/node/230)
14:44:11	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.b9.delayed	(from https://www.e-education.psu.edu/meteo469/node/230)
14:44:11	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.ba.delayed	(from https://www.e-education.psu.edu/meteo469/node/230)
14:44:11	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.bbe40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/230)
14:44:11	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.bc.delayed	(from https://www.e-education.psu.edu/meteo469/node/55)
14:44:11	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.bde40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/55)
14:44:12	7984/7984	---M--	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:11%20GMT	https://www.e-education.psu.edu/meteo469/print/55	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/55.html	(from https://www.e-education.psu.edu/meteo469/node/55)
14:44:12	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.bf.delayed	(from https://www.e-education.psu.edu/meteo469/node/55)
14:44:12	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.c0.delayed	(from https://www.e-education.psu.edu/meteo469/node/55)
14:44:12	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.c1e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/55)
14:44:14	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.c3.delayed	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:14	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.c4e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:14	37871/37871	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:12%20GMT	https://www.e-education.psu.edu/meteo469/node/248	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/248.html	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:15	92558/92558	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:14%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/112	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/112.html	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:17	36808/36808	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:15%20GMT	https://www.e-education.psu.edu/meteo469/node/113	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/113.html	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:19	39411/39411	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:17%20GMT	https://www.e-education.psu.edu/meteo469/node/114	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/114.html	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:20	52788/52788	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:19%20GMT	https://www.e-education.psu.edu/meteo469/node/115	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/115.html	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:23	50309/50309	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:20%20GMT	https://www.e-education.psu.edu/meteo469/node/202	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/202.html	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:25	46147/46147	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:23%20GMT	https://www.e-education.psu.edu/meteo469/node/203	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/203.html	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:26	47186/47186	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:25%20GMT	https://www.e-education.psu.edu/meteo469/node/116	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/116.html	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:28	36712/36712	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:26%20GMT	https://www.e-education.psu.edu/meteo469/node/125	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/125.html	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:30	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.ce.delayed	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:30	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.cf.delayed	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:30	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.d0e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:30	34642/34642	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:28%20GMT	https://www.e-education.psu.edu/meteo469/node/117	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/117.html	(from https://www.e-education.psu.edu/meteo469/node/112)
14:44:32	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.d2.delayed	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:32	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.d3e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:32	35858/35858	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:30%20GMT	https://www.e-education.psu.edu/meteo469/node/249	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/249.html	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:33	105276/105276	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:32%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/118	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/118.html	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:34	42008/42008	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:33%20GMT	https://www.e-education.psu.edu/meteo469/node/119	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/119.html	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:36	41041/41041	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:34%20GMT	https://www.e-education.psu.edu/meteo469/node/120	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/120.html	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:38	35777/35777	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:36%20GMT	https://www.e-education.psu.edu/meteo469/node/121	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/121.html	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:40	39447/39447	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:38%20GMT	https://www.e-education.psu.edu/meteo469/node/122	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/122.html	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:41	44828/44828	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:40%20GMT	https://www.e-education.psu.edu/meteo469/node/123	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/123.html	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:43	67127/67127	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:41%20GMT	https://www.e-education.psu.edu/meteo469/node/208	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/208.html	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:45	45510/45510	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:43%20GMT	https://www.e-education.psu.edu/meteo469/node/209	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/209.html	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:46	43233/43233	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:44%20GMT	https://www.e-education.psu.edu/meteo469/node/126	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/126.html	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:48	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.de.delayed	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:48	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.df.delayed	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:48	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.e0e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:48	35391/35391	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:46%20GMT	https://www.e-education.psu.edu/meteo469/node/124	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/124.html	(from https://www.e-education.psu.edu/meteo469/node/118)
14:44:50	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.e2.delayed	(from https://www.e-education.psu.edu/meteo469/node/128)
14:44:50	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.e3e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/128)
14:44:50	35718/35718	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:48%20GMT	https://www.e-education.psu.edu/meteo469/node/250	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/250.html	(from https://www.e-education.psu.edu/meteo469/node/128)
14:44:51	134213/134213	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:50%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/128	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/128.html	(from https://www.e-education.psu.edu/meteo469/node/128)
14:44:53	49562/49562	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:51%20GMT	https://www.e-education.psu.edu/meteo469/node/130	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/130.html	(from https://www.e-education.psu.edu/meteo469/node/128)
14:44:54	40987/40987	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:52%20GMT	https://www.e-education.psu.edu/meteo469/node/131	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/131.html	(from https://www.e-education.psu.edu/meteo469/node/128)
14:44:55	41124/41124	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:54%20GMT	https://www.e-education.psu.edu/meteo469/node/211	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/211.html	(from https://www.e-education.psu.edu/meteo469/node/128)
14:44:57	44799/44799	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:55%20GMT	https://www.e-education.psu.edu/meteo469/node/132	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/132.html	(from https://www.e-education.psu.edu/meteo469/node/128)
14:44:59	44010/44010	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:57%20GMT	https://www.e-education.psu.edu/meteo469/node/215	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/215.html	(from https://www.e-education.psu.edu/meteo469/node/128)
14:45:01	55985/55985	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:44:59%20GMT	https://www.e-education.psu.edu/meteo469/node/133	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/133.html	(from https://www.e-education.psu.edu/meteo469/node/128)
14:45:04	61119/61119	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:01%20GMT	https://www.e-education.psu.edu/meteo469/node/134	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/134.html	(from https://www.e-education.psu.edu/meteo469/node/128)
14:45:06	40336/40336	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:04%20GMT	https://www.e-education.psu.edu/meteo469/node/194	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/194.html	(from https://www.e-education.psu.edu/meteo469/node/128)
14:45:08	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.ee.delayed	(from https://www.e-education.psu.edu/meteo469/node/128)
14:45:08	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.ef.delayed	(from https://www.e-education.psu.edu/meteo469/node/128)
14:45:08	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.f0e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/128)
14:45:08	37424/37424	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:06%20GMT	https://www.e-education.psu.edu/meteo469/node/129	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/129.html	(from https://www.e-education.psu.edu/meteo469/node/128)
14:45:10	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.f2.delayed	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:10	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.f3e40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:10	34974/34974	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:08%20GMT	https://www.e-education.psu.edu/meteo469/node/251	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/251.html	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:11	49021/49021	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:10%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/135	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/135.html	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:12	33165/33165	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:11%20GMT	https://www.e-education.psu.edu/meteo469/node/136	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/136.html	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:14	47254/47254	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:12%20GMT	https://www.e-education.psu.edu/meteo469/node/137	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/137.html	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:16	46893/46893	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:14%20GMT	https://www.e-education.psu.edu/meteo469/node/210	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/210.html	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:18	41765/41765	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:16%20GMT	https://www.e-education.psu.edu/meteo469/node/195	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/195.html	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:19	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/user	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/user.fa.delayed	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:19	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.fb.delayed	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:19	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.fce40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:20	34782/34782	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:18%20GMT	https://www.e-education.psu.edu/meteo469/node/138	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/138.html	(from https://www.e-education.psu.edu/meteo469/node/135)
14:45:21	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login.fe.delayed	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:21	0/-1	---M--	302	error ('')			https://www.e-education.psu.edu/meteo469/login/cosign?redirect_url=http://www.e-education.psu.edu/meteo469/	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/login/cosign.ffe40f.delayed	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:21	35842/35842	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:19%20GMT	https://www.e-education.psu.edu/meteo469/node/252	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/252.html	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:22	77946/77946	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:21%20GMT	https://www.e-education.psu.edu/meteo469/print/book/export/html/139	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/print/book/export/html/139.html	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:24	54524/54524	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:22%20GMT	https://www.e-education.psu.edu/meteo469/node/198	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/198.html	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:25	41547/41547	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:24%20GMT	https://www.e-education.psu.edu/meteo469/node/212	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/212.html	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:27	38579/38579	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:25%20GMT	https://www.e-education.psu.edu/meteo469/node/140	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/140.html	(from https://www.e-education.psu.edu/meteo469/node/139)
14:45:29	39173/39173	---MC-	200	added ('OK')	text/html	date:Tue,%2029%20Jan%202019%2019:45:27%20GMT	https://www.e-education.psu.edu/meteo469/node/141	D:/OER/Scraped%20Courses/METEO469/www.e-education.psu.edu/meteo469/node/141.html	(from https://www.e-education.psu.edu/meteo469/node/139)
